comp_id,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,balsheet_notfullyear,year,founded_year,ceo_count,foreign,female,inoffice_days,gender,origin,nace_main,urban_m,region_m,founded_date,labor_avg,status,Log_Sales,Log_ply,Log_amort,Log_curr_liab,Log_inc_bef_tax,Log_personnel_exp,Log_material_exp,company_age
5173369856.0,862.9629516601561,10851.8515625,13159.2587890625,0.0,0.0,0.0,15374.07421875,4807.4072265625,0.0,2685.185302734375,3537.037109375,39770.37109375,36774.07421875,4566.66650390625,87085.1875,12607.4072265625,11111.111328125,15374.07421875,0,2015,2012.0,1.0,0.0,0.0,1391.0,male,Domestic,5610.0,2,West,2012-01-25,0.3888888955116272,Active,11.374642085232407,8.42653878750714,6.76037176045179,9.48488088027354,8.477913179629827,10.512548370951539,10.590877469155185,3.0
5342019072.0,100.0,3685.185302734375,1166.6666259765625,0.0,0.0,0.0,0.0,1674.0740966796875,0.0,1500.0,2185.185302734375,29696.296875,7744.4443359375,1507.4073486328125,39477.77734375,2518.5185546875,1851.851806640625,0.0,0,2015,2012.0,1.0,0.0,0.0,1759.0,male,Domestic,5630.0,3,Central,2012-02-27,0.1319444477558136,Active,10.583493193678668,7.318146466435839,4.605170185988092,7.061905923932162,7.4230155133193465,8.954731005401456,10.298777632673618,3.0
5399596544.0,8433.3330078125,15307.4072265625,71411.109375,0.0,0.0,0.0,130129.6328125,50129.62890625,0.0,6351.85205078125,8955.5556640625,746577.75,181200.0,48207.40625,995825.9375,61355.5546875,1851.851806640625,130129.6328125,0,2015,2012.0,2.0,0.5,0.0,1447.0,male,mix,5610.0,1,Central,2012-07-16,1.9097222089767456,Active,13.811327759747972,10.783267944873723,9.039947347448193,11.176208729711659,10.822367507601983,12.107356672591017,13.523255043250524,3.0
5799584256.0,0.0,28440.740234375,8222.22265625,0.0,0.0,0.0,11.11111068725586,5366.66650390625,0.0,0.0,28440.740234375,55651.8515625,0.0,4829.62939453125,61266.66796875,6711.111328125,1851.851806640625,11.11111068725586,0,2013,2012.0,2.0,0.0,0.0,1263.0,male,Domestic,5629.0,3,Central,2012-10-10,0.45409183932167096,Active,11.022991221488335,8.482525013792014,0.0,9.014595847637247,8.587962231976416,0.0,10.926870627713548,1.0
5799584256.0,7051.85205078125,74911.109375,65629.6328125,0.0,0.0,0.0,40422.22265625,10051.8515625,0.0,0.0,41255.5546875,152444.4375,0.0,9048.1484375,173307.40625,25014.814453125,11111.111328125,40422.22265625,0,2014,2012.0,2.0,0.0,0.0,1263.0,male,Domestic,5629.0,3,Central,2012-10-10,0.45409183932167096,Active,12.062822211374474,9.110315423220626,8.861045563544598,11.091782592640294,9.215512131592652,0.0,11.93455546437781,2.0
5799584256.0,11648.1484375,201037.03125,179681.484375,2655.5556640625,0.0,-2655.5556640625,20492.591796875,1692.5926513671875,862.9629516601561,9222.22265625,126125.9296875,472144.4375,90044.4453125,1314.8148193359375,582462.9375,26329.62890625,11111.111328125,19629.62890625,0,2015,2012.0,2.0,0.0,0.0,1263.0,male,Domestic,5629.0,3,Central,2012-10-10,1.8888888359069824,Active,13.275020835788292,7.181451112897778,9.36290251395932,12.098941031152528,7.4340167456025625,11.408058664220693,13.065040229408218,3.0
5865635328.0,588.888916015625,4022.22216796875,3266.666748046875,0.0,0.0,0.0,51759.2578125,13459.2587890625,0.0,0.0,7.407407283782959,44470.37109375,3929.629638671875,12700.0,39685.18359375,8640.7412109375,1851.851806640625,51759.2578125,0,2013,2012.0,2.0,0.0,0.5,1072.0,mix,Domestic,5630.0,3,Central,2012-06-24,0.0833333358168602,Active,10.588733187789945,9.449357272446683,6.378237568268261,8.091525400902862,9.50742253400506,8.276300460898788,10.702578428281033,1.0
5977135104.0,714.8148193359375,63159.2578125,15925.92578125,29.62962913513184,0.0,-29.62962913513184,2985.185302734375,1018.5184936523436,0.0,60796.296875,2362.962890625,125537.0390625,51107.40625,800.0,178344.4375,2433.333251953125,1851.851806640625,2985.185302734375,0,2014,2012.0,1.0,0.0,0.0,1514.0,male,Domestic,5630.0,3,East,2012-11-07,0.1583333313465118,Active,12.091472001626705,6.684611727667927,6.572023515213535,9.675703612581113,6.926104393236271,10.841684702088747,11.740356125983213,2.0
6039279104.0,570.370361328125,9866.6669921875,12455.5556640625,0.0,0.0,0.0,3611.111083984375,7903.70361328125,0.0,0.0,5203.70361328125,40766.66796875,7233.33349609375,7485.18505859375,57155.5546875,1022.2222290039062,1851.851806640625,3611.111083984375,0,2013,2012.0,1.0,0.0,0.0,1627.0,male,Domestic,2841.0,3,Central,2012-07-03,0.1666666716337204,Active,10.95353185938173,8.920681020475119,6.346285906544104,9.429922040435562,8.975086740404944,8.88645527336188,10.615620064947056,1.0
6039279104.0,840.74072265625,17877.77734375,18514.814453125,0.0,0.0,0.0,2829.629638671875,1318.5185546875,0.0,8000.0,5470.37060546875,27959.259765625,9270.3701171875,1170.370361328125,37477.77734375,2192.592529296875,1851.851806640625,2829.629638671875,0,2014,2012.0,1.0,0.0,0.0,1627.0,male,Domestic,2841.0,3,Central,2012-07-03,0.125,Active,10.531503432132585,7.065075525844705,6.734283315954977,9.826326471862176,7.184264078267323,9.13457858410456,10.23850372123423,2.0
6039279104.0,781.4815063476561,50333.33203125,38044.4453125,0.0,0.0,0.0,2566.666748046875,3781.4814453125,0.0,11074.07421875,707.4074096679688,151877.78125,15959.2587890625,3400.0,165177.78125,14855.5556640625,11111.111328125,2566.666748046875,0,2015,2012.0,1.0,0.0,0.0,1627.0,male,Domestic,2841.0,3,Central,2012-07-03,0.25,Active,12.014777634958232,8.131530710604252,6.661191485279104,10.546510368730384,8.237871128583663,9.677794428137283,11.930831405666476,3.0
6301415936.0,62.96296310424805,11862.962890625,6992.5927734375,0.0,0.0,0.0,0.0,3866.666748046875,0.0,629.629638671875,11140.7412109375,29859.259765625,10814.814453125,3529.629638671875,44911.109375,4870.37060546875,1851.851806640625,0.0,0,2013,2012.0,1.0,0.0,0.0,480.0,male,Domestic,5610.0,1,Central,2012-07-31,0.25,Active,10.712440467958832,8.168948226199776,4.142546666283918,8.852606692551563,8.260148109472953,9.288672181802168,10.30425028061929,1.0
6393351680.0,0.0,2433.333251953125,981.4815063476561,0.0,0.0,0.0,518.5184936523438,1796.2962646484375,0.0,614.8148193359375,1818.5185546875,22848.1484375,0.0,1614.8148193359375,24644.4453125,1970.370361328125,1851.851806640625,518.5184936523438,0,2015,2012.0,1.0,0.0,0.0,1802.0,male,Domestic,2620.0,2,West,2012-01-23,0.45409183932167096,Active,10.112306811785357,7.386975566132574,0.0,6.889063171305332,7.4934821933028495,0.0,10.036625361857528,3.0
6394697216.0,125.9259262084961,4633.33349609375,3255.5556640625,3.70370364189148,0.0,-3.70370364189148,1725.9259033203125,1392.5926513671875,0.0,866.6666870117188,2118.5185546875,10233.3330078125,6570.37060546875,1251.851806640625,16018.5185546875,3103.70361328125,1851.851806640625,1725.9259033203125,1,2012,2012.0,1.0,1.0,0.0,1632.0,male,Foreign,5610.0,3,Central,2012-06-10,0.25,Active,9.68150074160769,7.132379179351303,4.8356938468438635,8.088118250998717,7.238922505578818,8.790325518634889,9.233405613097325,0.0
6394697216.0,600.0,28970.37109375,13829.6298828125,0.0,0.0,0.0,1674.0740966796875,14444.4443359375,0.0,2062.962890625,11762.962890625,24981.482421875,24525.92578125,14018.5185546875,41959.2578125,16866.666015625,1851.851806640625,1674.0740966796875,0,2014,2012.0,1.0,1.0,0.0,1632.0,male,Foreign,5610.0,3,Central,2012-06-10,0.2916666865348816,Active,10.644454374377155,9.548134488435398,6.396929655216146,9.534568662392708,9.57806514458948,10.107486032192057,10.125890126269242,2.0
6450124800.0,3555.5556640625,6040.74072265625,18188.888671875,0.0,0.0,0.0,40888.890625,1814.8148193359373,0.0,0.0,6040.74072265625,2022.22216796875,992.5925903320312,1633.3333740234375,9111.111328125,3785.185302734375,1851.851806640625,40888.890625,0,2013,2012.0,1.0,0.0,0.0,1732.0,male,Domestic,5610.0,3,Central,2012-03-23,0.45409183932167096,Active,9.117249972728768,7.3983782203429165,8.176266634963222,9.808566174091883,7.503738713579665,6.900320298217188,7.611952268900027,1.0
6450124800.0,3555.5556640625,10370.3701171875,17911.111328125,0.0,0.0,0.0,37333.33203125,2814.814697265625,0.0,0.0,10370.3701171875,488.8888854980469,181.48147583007807,2533.333251953125,7181.4814453125,6318.5185546875,1851.851806640625,37333.33203125,0,2014,2012.0,1.0,0.0,0.0,1732.0,male,Domestic,5610.0,3,Central,2012-03-23,0.45409183932167096,Active,8.879260970189991,7.837291205482546,8.176266634963222,9.793176543834605,7.942651711503242,5.201153586954002,6.19213523563432,2.0
6450124800.0,3555.5556640625,9400.0,17585.185546875,0.0,0.0,0.0,33777.77734375,2411.111083984375,0.0,0.0,9400.0,1011.111083984375,0.0,2170.370361328125,10222.22265625,8496.2958984375,1851.851806640625,33777.77734375,0,2015,2012.0,2.0,0.0,0.0,1338.0,male,Domestic,5610.0,3,Central,2012-03-23,0.45409183932167096,Active,9.232319321154197,7.682653105394553,8.176266634963222,9.774812096281192,7.787842950941611,0.0,6.918805088340082,3.0
6510800384.0,740.74072265625,17944.4453125,14814.814453125,0.0,0.0,0.0,1433.3333740234375,7988.888671875,0.0,7355.5556640625,4237.037109375,126833.34375,14644.4443359375,7777.77783203125,150707.40625,4562.962890625,1851.851806640625,1433.3333740234375,0,2014,2012.0,1.0,0.0,0.0,1580.0,male,Domestic,3320.0,3,East,2012-08-16,0.2222222238779068,Active,11.923095529060594,8.959025950670723,6.607650662117736,9.603382935671727,8.985806939208453,9.591816316304897,11.750629249744543,2.0
6573597696.0,4648.14794921875,11637.037109375,3381.4814453125,0.0,377.77777099609375,377.77777099609375,21133.333984375,2029.629638671875,0.0,8159.25927734375,3381.4814453125,144666.671875,29085.185546875,1466.6666259765625,181866.671875,870.370361328125,3703.70361328125,21133.333984375,0,2014,2012.0,2.0,0.0,1.0,1725.0,female,Domestic,5610.0,1,Central,2012-03-30,0.5138888955116272,Active,12.111029125481476,7.290747503494989,8.444224128752087,8.126069189882537,7.615608611386898,10.277984235794172,11.882187560416735,2.0
6573597696.0,11070.3701171875,15792.5927734375,4062.962890625,0.0,0.0,0.0,18877.77734375,1377.77783203125,0.0,11029.6298828125,4659.25927734375,132785.1875,27348.1484375,1029.629638671875,173837.03125,1903.7037353515625,3703.70361328125,18877.77734375,0,2015,2012.0,2.0,0.0,1.0,1725.0,female,Domestic,5610.0,1,Central,2012-03-30,0.4513888955116272,Active,12.065873537299446,6.936954442456436,9.312027459397383,8.309667762454753,7.228227213634428,10.21640410674676,11.796487969893793,3.0
6684600320.0,255.55555725097656,4629.62939453125,3822.22216796875,0.0,0.0,0.0,6218.5185546875,5429.62939453125,0.0,648.1481323242188,848.1481323242188,9874.07421875,4614.81494140625,5162.962890625,20144.4453125,7014.81494140625,1851.851806640625,6218.5185546875,1,2012,2012.0,1.0,0.0,0.0,1768.0,male,Domestic,3312.0,3,East,2012-02-26,0.116666667163372,Active,9.910683862498283,8.549265897293292,5.543439831215278,8.248587251831047,8.599626159131203,8.437027046762692,9.197667835374517,0.0
6684600320.0,1259.25927734375,16029.6298828125,2807.407470703125,481.4814758300781,0.0,-481.4814758300781,8185.18505859375,15003.7041015625,0.0,388.8888854980469,5788.888671875,32507.408203125,7525.92578125,14300.0,57385.18359375,21314.814453125,1851.851806640625,8185.18505859375,0,2013,2012.0,1.0,0.0,0.0,1768.0,male,Domestic,3312.0,3,East,2012-02-26,0.1458333432674408,Active,10.9575414234431,9.568014816247999,7.138278951955183,7.940016728172102,9.616052389703825,8.926109109458464,10.38922328705392,1.0
6684600320.0,1955.5555419921875,17911.111328125,1874.0740966796875,185.1851806640625,0.0,-185.1851806640625,8114.81494140625,3062.962890625,0.0,611.111083984375,11233.3330078125,31322.22265625,3337.037109375,2851.851806640625,40133.33203125,24166.666015625,1851.851806640625,8114.81494140625,0,2014,2012.0,1.0,0.0,0.0,1768.0,male,Domestic,3312.0,3,East,2012-02-26,0.0833333358168602,Active,10.59996249074481,7.955723818978204,7.57842959675421,7.535870001333512,8.027137991390465,8.112838599269402,10.352083113622848,2.0
6684600320.0,2496.29638671875,18807.408203125,2103.70361328125,0.0,0.0,0.0,8503.7041015625,1288.888916015625,0.0,433.3333435058594,14092.5927734375,19129.62890625,22.22222137451172,1033.3333740234375,23074.07421875,25200.0,1851.851806640625,8503.7041015625,0,2015,2012.0,1.0,0.0,0.0,1768.0,male,Domestic,3312.0,3,East,2012-02-26,0.45409183932167096,Active,10.046464938035326,6.940545141182647,7.822563467118713,7.651454695722408,7.161535820804842,3.101092751064844,9.858993663722883,3.0
6781329920.0,1100.0,14703.7041015625,11929.6298828125,0.0,0.0,0.0,12992.5927734375,8603.7041015625,0.0,0.0,6444.4443359375,9003.7041015625,7188.888671875,8070.37060546875,26866.666015625,15766.6669921875,11111.111328125,12992.5927734375,0,2015,2012.0,1.0,0.0,1.0,1475.0,female,Domestic,5590.0,1,Central,2012-12-17,0.1666666716337204,Active,10.198641615594289,8.995954684059434,7.003065458786462,9.386780490537989,9.059948098996905,8.880291872965369,9.105391338488234,3.0
6816151552.0,148.1481475830078,152637.03125,138959.265625,0.0,0.0,0.0,259.2592468261719,3296.29638671875,0.0,0.0,2192.592529296875,236359.265625,50129.62890625,2825.926025390625,290844.4375,13937.037109375,11111.111328125,259.2592468261719,0,2013,2012.0,1.0,0.0,0.0,759.0,male,Domestic,5610.0,3,Central,2012-09-06,0.6969696879386902,Active,12.58054382417751,7.946591386465426,4.9982127702830015,11.841936116106837,8.100554810141478,10.822367507601983,12.37310823843583,1.0
6835853312.0,1162.9630126953125,3425.926025390625,381.4814758300781,0.0,0.0,0.0,570.370361328125,1911.111083984375,0.0,518.5184936523438,2377.77783203125,18162.962890625,3892.592529296875,1718.5185546875,25303.703125,3570.370361328125,1851.851806640625,570.370361328125,1,2013,2012.0,1.0,0.0,0.0,1131.0,male,Domestic,5610.0,1,Central,2012-12-17,0.0833333358168602,Active,10.138706032581851,7.449217893256623,7.0587263486555,5.94406229339904,7.555440071271103,8.266830674600158,9.807139793617091,1.0
6835853312.0,137.0370330810547,4688.888671875,366.6666564941406,0.0,0.0,0.0,655.5555419921875,3514.814697265625,0.0,2740.74072265625,1918.5185546875,29255.5546875,11144.4443359375,1407.4073486328125,44385.18359375,4977.77783203125,1851.851806640625,655.5555419921875,0,2014,2012.0,2.0,0.0,0.0,1268.5,male,Domestic,5610.0,1,Central,2012-12-17,0.159090906381607,Active,10.700660989885664,7.249504530943296,4.920251203760007,5.9044531423750986,8.164742085149769,9.318696386877392,10.283824738476703,2.0
6835853312.0,181.48147583007807,7014.81494140625,577.7777709960938,0.0,0.0,0.0,477.77777099609375,1955.5555419921875,0.0,2740.74072265625,4248.14794921875,47374.07421875,13948.1484375,1759.25927734375,63881.48046875,6737.037109375,1851.851806640625,477.77777099609375,0,2015,2012.0,2.0,0.0,0.0,1268.5,male,Domestic,5610.0,1,Central,2012-12-17,0.1805555522441864,Active,11.064784777839199,7.472648134298009,5.201153586954002,6.359189315495769,7.57842959675421,9.543102049945682,10.76583040063706,3.0
7412755968.0,955.5555419921876,2388.888916015625,4229.62939453125,0.0,0.0,0.0,4437.037109375,4762.962890625,0.0,281.4814758300781,2107.407470703125,19311.111328125,3874.073974609375,4281.4814453125,28974.07421875,2533.333251953125,1851.851806640625,4437.037109375,0,2015,2012.0,1.0,0.0,0.0,1508.0,male,Domestic,5610.0,3,Central,2012-11-12,0.0833333358168602,Active,10.274156716662132,8.362054360768312,6.862292890711157,8.349869654616036,8.46862520959373,8.262061938934187,9.868435925714982,3.0
7454019072.0,518.5184936523438,14188.888671875,6633.33349609375,0.0,0.0,0.0,0.0,4951.85205078125,0.0,0.0,6774.07421875,18274.07421875,7400.0,4455.5556640625,31603.703125,5437.037109375,1851.851806640625,0.0,0,2013,2012.0,1.0,1.0,0.0,1131.0,male,Foreign,2651.0,3,Central,2012-01-19,0.45409183932167096,Active,10.361029580209085,8.40190706031162,6.250975694636871,8.79986274658122,8.507516937258433,8.909235279192261,9.813238624990069,1.0
7454019072.0,0.0,9966.6669921875,1377.77783203125,0.0,370.370361328125,370.370361328125,0.0,3270.370361328125,0.0,0.0,8200.0,13151.8515625,5137.037109375,3029.629638671875,21414.814453125,8470.3701171875,1851.851806640625,0.0,0,2014,2012.0,1.0,1.0,0.0,1131.0,male,Foreign,2651.0,3,Central,2012-01-19,0.45409183932167096,Active,9.971838225670353,8.016195659571114,0.0,7.228227213634428,8.092658517822823,8.544231754380245,9.484317830926004,2.0
7454019072.0,0.0,14037.037109375,1418.5185546875,0.0,0.0,0.0,0.0,4555.5556640625,0.0,0.0,12755.5556640625,14381.4814453125,4781.4814453125,4100.0,23959.259765625,12570.3701171875,1851.851806640625,0.0,0,2015,2012.0,1.0,1.0,0.0,1131.0,male,Foreign,2651.0,3,Central,2012-01-19,0.45409183932167096,Active,10.084110157162197,8.318742252692399,0.0,7.257368334662123,8.424102792168823,8.472505703266016,9.57369664720046,3.0
7569811456.0,1781.4814453125,84007.40625,33877.77734375,0.0,0.0,0.0,962.9629516601561,54337.03515625,0.0,1181.4814453125,4733.33349609375,26251.8515625,15318.5185546875,48862.96484375,98677.78125,50714.81640625,1851.851806640625,962.9629516601561,1,2012,2012.0,1.0,0.0,0.0,943.0,male,Domestic,5610.0,1,Central,2012-02-15,0.2314814776182174,Active,11.499615086097855,10.796775023358594,7.485200569786769,10.430514542828549,10.902961320510054,9.636817738533155,10.17549180124653,0.0
7592203776.0,0.0,1944.4444580078125,44.44444274902344,0.0,0.0,0.0,0.0,1133.3333740234375,0.0,0.0,1874.0740966796875,15618.5185546875,0.0,1077.77783203125,17025.92578125,1900.0,1851.851806640625,0.0,0,2014,2012.0,1.0,0.0,1.0,1303.0,female,Domestic,5629.0,2,East,2012-08-22,0.45409183932167096,Active,9.742492507292601,6.982656637493527,0.0,3.794239931624789,7.032918457839176,0.0,9.656212576046098,2.0
7647563264.0,1925.9259033203125,71251.8515625,46644.4453125,0.0,0.0,0.0,26544.4453125,21829.62890625,0.0,0.0,8425.92578125,108118.5234375,14233.3330078125,20388.888671875,147414.8125,22240.740234375,1851.851806640625,26544.4453125,1,2012,2012.0,1.0,0.0,0.0,1570.0,male,Domestic,5610.0,1,Central,2012-09-10,0.8333333730697632,Active,11.901005745547293,9.92274535849681,7.563162119821706,10.750309127642502,9.991023450143889,9.56334188767829,11.590983343596243,0.0
7647563264.0,3855.5556640625,77807.40625,56925.92578125,0.0,0.0,0.0,37559.2578125,35896.296875,0.0,0.0,5366.66650390625,304240.75,64192.59375,31937.037109375,413170.375,54177.77734375,1851.851806640625,37559.2578125,0,2013,2012.0,1.0,0.0,0.0,1570.0,male,Domestic,5610.0,1,Central,2012-09-10,1.4652777910232544,Active,12.931615317142297,10.371521653201105,8.257270416741742,10.949506153974927,10.488389418041722,11.069643120873796,12.625574607758187,1.0
7647563264.0,4348.14794921875,80392.59375,53703.703125,0.0,0.0,0.0,41848.1484375,7948.14794921875,0.0,0.0,51.85185241699219,378259.25,59477.77734375,6755.5556640625,440855.5625,60933.33203125,1851.851806640625,41848.1484375,0,2014,2012.0,1.0,0.0,0.0,1570.0,male,Domestic,5610.0,1,Central,2012-09-10,1.4166666269302368,Active,12.99647257810598,8.818120506679922,8.37750527462143,10.891237237616567,8.98069421814601,10.993358031747944,12.843335086077301,2.0
7647563264.0,5703.70361328125,111055.546875,58018.51953125,0.0,0.0,0.0,40196.296875,21292.591796875,0.0,0.0,15711.111328125,306596.28125,57692.59375,19107.408203125,389233.34375,89300.0,11111.111328125,40196.296875,0,2015,2012.0,1.0,0.0,0.0,1570.0,male,Domestic,5610.0,1,Central,2012-09-10,1.375,Active,12.871934298157708,9.857831402872868,8.64887099953815,10.968517540825369,9.966114488236423,10.962884086371997,12.63328711635086,3.0
7695399424.0,840.74072265625,73462.9609375,39951.8515625,0.0,0.0,0.0,5100.0,25814.814453125,0.0,833.3333129882812,62948.1484375,87429.6328125,27614.814453125,23174.07421875,143000.0,34974.07421875,1851.851806640625,5100.0,0,2014,2012.0,2.0,0.0,0.5,1451.0,mix,Domestic,5610.0,2,East,2012-12-17,0.45409183932167096,Active,11.870599909242044,10.050789442225133,6.734283315954977,10.595430297116676,10.158703809727392,10.226107663251517,11.378589552377715,2.0
7695399424.0,2333.333251953125,61207.40625,41229.62890625,0.0,0.0,0.0,4985.18505859375,21859.259765625,0.0,748.1481323242188,59848.1484375,108107.40625,39366.66796875,19677.77734375,182270.375,24066.666015625,1851.851806640625,4985.18505859375,0,2015,2012.0,2.0,0.0,0.5,1451.0,mix,Domestic,5610.0,2,East,2012-12-17,0.4666666686534881,Active,12.113246440604255,9.887245224377958,7.755053104492108,10.626912425084404,9.992379898651464,10.580674746593127,11.590880514231365,3.0
8135493120.0,174.07408142089844,3162.962890625,7422.22216796875,0.0,0.0,0.0,0.0,1240.74072265625,0.0,0.0,0.0,1029.629638671875,0.0,1177.77783203125,2444.4443359375,-4259.25927734375,1851.851806640625,0.0,0,2014,2012.0,1.0,0.0,0.0,1769.0,male,Domestic,5629.0,1,Central,2012-02-24,0.45409183932167096,Active,7.801573110615028,7.071384748828207,5.159480963898981,8.912233774878919,7.123463837233269,0.0,6.936954442456436,2.0
8271531520.0,1466.6666259765625,12474.07421875,6533.33349609375,0.0,0.0,0.0,1459.25927734375,5488.888671875,0.0,940.74072265625,8140.74072265625,63192.59375,21225.92578125,5214.81494140625,91503.703125,7325.92578125,11111.111328125,1459.25927734375,0,2014,2012.0,1.0,1.0,0.0,672.0,male,Foreign,5630.0,2,West,2012-12-17,0.1527777761220932,Active,11.424134721756147,8.559258880977096,7.290747503494989,8.784672581462807,8.610481086302851,9.9629786277195,11.053942385767957,2.0
8271531520.0,1240.74072265625,15833.3330078125,4755.5556640625,0.0,0.0,0.0,303.7037048339844,2914.814697265625,0.0,2696.29638671875,9937.037109375,60985.18359375,21796.296875,2770.370361328125,87622.21875,10100.0,11111.111328125,303.7037048339844,0,2015,2012.0,1.0,1.0,0.0,672.0,male,Foreign,5630.0,2,West,2012-12-17,0.1597222238779068,Active,11.380789883462256,7.926736294694328,7.123463837233269,8.46706882705055,7.977561528072981,9.989495366228692,11.018386221746693,3.0
8474471936.0,418.5185241699219,65559.2578125,68725.9296875,0.0,0.0,0.0,37751.8515625,6614.81494140625,0.0,559.25927734375,1385.1851806640625,357388.875,4903.70361328125,6337.037109375,371655.5625,4959.25927734375,1851.851806640625,37751.8515625,0,2013,2012.0,1.0,0.0,0.0,1775.0,male,Domestic,5630.0,1,Central,2012-02-21,0.1111111119389534,Active,12.825722797080315,8.754166605291063,6.036721152199456,11.137881840588365,8.79706710055777,8.497746038041091,12.786579753634856,1.0
8588721664.0,55.55555725097656,7685.18505859375,4951.85205078125,0.0,185.1851806640625,185.1851806640625,466.6666564941406,2155.5556640625,0.0,0.0,655.5555419921875,43877.77734375,19459.259765625,1970.370361328125,64000.0,3200.0,1851.851806640625,466.6666564941406,0,2013,2012.0,1.0,0.0,1.0,518.0,female,Domestic,5610.0,1,Central,2012-08-12,0.3055555522441864,Active,11.06663836234181,7.585976804736297,4.01738355160355,8.507516937258433,7.675803818053472,9.876078316251087,10.689163260046776,1.0
8588721664.0,388.8888854980469,11355.5556640625,10233.3330078125,0.0,0.0,0.0,6777.77783203125,5203.70361328125,0.0,762.9629516601561,3237.037109375,53574.07421875,26822.22265625,4670.37060546875,86574.0703125,7900.0,1851.851806640625,6777.77783203125,0,2015,2012.0,1.0,0.0,0.0,832.0,male,Domestic,5610.0,1,Central,2012-08-12,0.5972222089767456,Active,11.368755630691451,8.448993706286954,5.963293661421978,9.233405613097325,8.55712588437505,10.196986026490997,10.888820540094482,3.0
8676219904.0,611.111083984375,14418.5185546875,33759.2578125,0.0,0.0,0.0,6044.4443359375,10488.888671875,0.0,13800.0,618.5184936523438,86662.9609375,20100.0,9862.962890625,121033.34375,-13296.2958984375,1851.851806640625,6044.4443359375,0,2014,2012.0,1.0,0.0,0.0,1529.0,male,Domestic,5610.0,1,Central,2012-09-17,0.2569444477558136,Active,11.703821354798759,9.19654189846339,6.415278749495138,10.427009964241341,9.258071754107489,9.908475094047168,11.369781862001927,2.0
8676219904.0,696.2963256835938,13296.2958984375,20900.0,0.0,0.0,0.0,5348.14794921875,12548.1484375,0.0,11937.037109375,1007.4074096679688,135385.1875,24648.1484375,11792.5927734375,177937.03125,-1503.7037353515625,1851.851806640625,5348.14794921875,0,2015,2012.0,1.0,0.0,0.0,1529.0,male,Domestic,5610.0,1,Central,2012-09-17,0.2847222089767456,Active,12.089185009664973,9.375226882283503,6.545775325018872,9.947504437952903,9.437328398815033,10.112457062552268,11.815879235396142,3.0
8759530496.0,1066.6666259765625,102881.4765625,102362.9609375,0.0,23388.888671875,23388.888671875,2714.814697265625,1481.4814453125,0.0,885.1851806640625,20677.77734375,274955.5625,137422.21875,692.5925903320312,391522.21875,3233.333251953125,1851.851806640625,2714.814697265625,0,2013,2012.0,1.0,0.0,1.0,1787.0,female,Domestic,5510.0,3,East,2012-02-08,1.2847222089767456,Active,12.877797545676176,6.540441933574437,6.972293761972735,11.536280216560124,7.300797842677682,11.830813354212257,12.5243647726824,1.0
8759530496.0,1837.0369873046875,124018.5234375,146777.78125,0.0,0.0,0.0,36618.51953125,1240.74072265625,0.0,57418.51953125,27033.333984375,502170.375,141625.921875,1240.74072265625,647625.9375,13859.2587890625,11111.111328125,36618.51953125,0,2015,2012.0,1.0,0.0,1.0,1787.0,female,Domestic,5510.0,3,East,2012-02-08,2.1875,Active,13.38106855171303,7.123463837233269,7.515909219636645,11.896675029824564,7.123463837233269,11.860944507576553,13.126694733523562,3.0
8884912128.0,203.7037048339844,5140.74072265625,1481.4814453125,0.0,0.0,0.0,0.0,1933.3333740234373,0.0,1781.4814453125,2207.407470703125,12614.814453125,3133.333251953125,1733.3333740234375,18103.703125,3585.185302734375,1851.851806640625,0.0,1,2012,2012.0,1.0,0.0,0.0,1774.0,male,Domestic,5510.0,3,East,2012-02-21,0.45409183932167096,Active,9.803871788869154,7.457801639376469,5.316666510764884,7.300797842677682,7.567000928913006,8.04985265361758,9.442627152534566,0.0
8884912128.0,7211.111328125,38037.03515625,3974.073974609375,18.518518447875977,0.0,-18.518518447875977,2229.629638671875,34474.07421875,0.0,5533.33349609375,28248.1484375,53648.1484375,11448.1484375,32707.408203125,98029.6328125,36292.59375,1851.851806640625,2229.629638671875,0,2013,2012.0,1.0,0.0,0.0,1774.0,male,Domestic,5510.0,3,East,2012-02-21,0.0833333358168602,Active,11.493025087584165,10.395356881780925,8.883378355450338,8.287547037586064,10.447962848602604,9.34558328739087,10.890202235580723,1.0
8884912128.0,10162.962890625,44977.77734375,10377.77734375,0.0,0.0,0.0,61444.4453125,62600.0,0.0,1696.2962646484375,34766.66796875,53755.5546875,15118.5185546875,59459.2578125,143162.96875,95751.8515625,1851.851806640625,61444.4453125,0,2014,2012.0,1.0,0.0,0.0,1774.0,male,Domestic,5510.0,3,East,2012-02-21,0.0833333358168602,Active,11.871738901951899,10.993046614343342,9.226505301711736,9.247422005057908,11.04452055708819,9.623675665745916,10.892202283673642,2.0
